[2026-08-21 16:03:18][INFO] 
------------------------ training training_args ------------------------
[2026-08-21 16:43:50][INFO] iteration      768/    1000 | consumed samples:        73728 | elapsed time per iteration (ms): 3376.6 | throughput (samples/sec/per_device): 3.554 | learning rate: 4.107787E-06 | global batch size:    96 | action loss: 1.581545E-01 | loss scale: 1.0 | grad norm: 0.605208 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:43:56][INFO] iteration      769/    1000 | consumed samples:        73824 | elapsed time per iteration (ms): 5863.7 | throughput (samples/sec/per_device): 2.046 | learning rate: 4.082262E-06 | global batch size:    96 | action loss: 1.527906E-01 | loss scale: 1.0 | grad norm: 0.583414 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:43:59][INFO] iteration      770/    1000 | consumed samples:        73920 | elapsed time per iteration (ms): 3000.4 | throughput (samples/sec/per_device): 4.000 | learning rate: 4.056827E-06 | global batch size:    96 | action loss: 1.400256E-01 | loss scale: 1.0 | grad norm: 0.578719 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:02][INFO] iteration      771/    1000 | consumed samples:        74016 | elapsed time per iteration (ms): 2259.3 | throughput (samples/sec/per_device): 5.311 | learning rate: 4.031481E-06 | global batch size:    96 | action loss: 1.439208E-01 | loss scale: 1.0 | grad norm: 0.524746 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:02][INFO] PowerSGDPlusState restart: iter=670 compressed_iter=650 method=approximate rank=1
[2026-08-21 16:44:10][INFO] iteration      772/    1000 | consumed samples:        74112 | elapsed time per iteration (ms): 8800.9 | throughput (samples/sec/per_device): 1.363 | learning rate: 4.006226E-06 | global batch size:    96 | action loss: 1.666406E-01 | loss scale: 1.0 | grad norm: 0.630930 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:14][INFO] iteration      773/    1000 | consumed samples:        74208 | elapsed time per iteration (ms): 3547.0 | throughput (samples/sec/per_device): 3.383 | learning rate: 3.981061E-06 | global batch size:    96 | action loss: 1.579709E-01 | loss scale: 1.0 | grad norm: 0.564812 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:19][INFO] iteration      774/    1000 | consumed samples:        74304 | elapsed time per iteration (ms): 5309.5 | throughput (samples/sec/per_device): 2.260 | learning rate: 3.955988E-06 | global batch size:    96 | action loss: 1.621543E-01 | loss scale: 1.0 | grad norm: 0.514707 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:21][INFO] iteration      775/    1000 | consumed samples:        74400 | elapsed time per iteration (ms): 2073.4 | throughput (samples/sec/per_device): 5.788 | learning rate: 3.931005E-06 | global batch size:    96 | action loss: 1.877171E-01 | loss scale: 1.0 | grad norm: 0.524277 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:24][INFO] iteration      776/    1000 | consumed samples:        74496 | elapsed time per iteration (ms): 2716.3 | throughput (samples/sec/per_device): 4.418 | learning rate: 3.906114E-06 | global batch size:    96 | action loss: 1.480181E-01 | loss scale: 1.0 | grad norm: 0.527935 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:26][INFO] iteration      777/    1000 | consumed samples:        74592 | elapsed time per iteration (ms): 1873.3 | throughput (samples/sec/per_device): 6.406 | learning rate: 3.881314E-06 | global batch size:    96 | action loss: 1.606258E-01 | loss scale: 1.0 | grad norm: 0.526712 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:30][INFO] iteration      778/    1000 | consumed samples:        74688 | elapsed time per iteration (ms): 4556.0 | throughput (samples/sec/per_device): 2.634 | learning rate: 3.856606E-06 | global batch size:    96 | action loss: 1.544023E-01 | loss scale: 1.0 | grad norm: 0.516428 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:33][INFO] iteration      779/    1000 | consumed samples:        74784 | elapsed time per iteration (ms): 2127.1 | throughput (samples/sec/per_device): 5.641 | learning rate: 3.831990E-06 | global batch size:    96 | action loss: 1.470155E-01 | loss scale: 1.0 | grad norm: 0.539565 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:34][INFO] iteration      780/    1000 | consumed samples:        74880 | elapsed time per iteration (ms): 1902.6 | throughput (samples/sec/per_device): 6.307 | learning rate: 3.807467E-06 | global batch size:    96 | action loss: 1.513177E-01 | loss scale: 1.0 | grad norm: 0.502277 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:34][INFO] max time across ranks (ms):
    forward-backward................................: 1771.30
    forward-compute.................................: 519.16
    backward-compute................................: 1494.29
    batch-generator.................................: 2.56
    nan-grad-cleanup................................: 13.38
    grad-clip.......................................: 33.39
    optimizer.......................................: 84.13
    optimizer-inner-step............................: 84.03
    optimizer-scheduler-step........................: 0.09
    optimizer-zero-grad.............................: 0.81
[2026-08-21 16:44:37][INFO] iteration      781/    1000 | consumed samples:        74976 | elapsed time per iteration (ms): 2396.1 | throughput (samples/sec/per_device): 5.008 | learning rate: 3.783036E-06 | global batch size:    96 | action loss: 1.386719E-01 | loss scale: 1.0 | grad norm: 0.525412 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:41][INFO] iteration      782/    1000 | consumed samples:        75072 | elapsed time per iteration (ms): 4616.0 | throughput (samples/sec/per_device): 2.600 | learning rate: 3.758698E-06 | global batch size:    96 | action loss: 1.418157E-01 | loss scale: 1.0 | grad norm: 0.534860 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:44][INFO] iteration      783/    1000 | consumed samples:        75168 | elapsed time per iteration (ms): 2482.4 | throughput (samples/sec/per_device): 4.834 | learning rate: 3.734452E-06 | global batch size:    96 | action loss: 1.518284E-01 | loss scale: 1.0 | grad norm: 0.545424 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:46][INFO] iteration      784/    1000 | consumed samples:        75264 | elapsed time per iteration (ms): 2543.2 | throughput (samples/sec/per_device): 4.718 | learning rate: 3.710301E-06 | global batch size:    96 | action loss: 1.800512E-01 | loss scale: 1.0 | grad norm: 0.550192 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:49][INFO] iteration      785/    1000 | consumed samples:        75360 | elapsed time per iteration (ms): 2122.8 | throughput (samples/sec/per_device): 5.653 | learning rate: 3.686242E-06 | global batch size:    96 | action loss: 1.852770E-01 | loss scale: 1.0 | grad norm: 0.600347 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:54][INFO] iteration      786/    1000 | consumed samples:        75456 | elapsed time per iteration (ms): 5269.5 | throughput (samples/sec/per_device): 2.277 | learning rate: 3.662278E-06 | global batch size:    96 | action loss: 1.447978E-01 | loss scale: 1.0 | grad norm: 0.580110 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:44:58][INFO] iteration      787/    1000 | consumed samples:        75552 | elapsed time per iteration (ms): 3645.1 | throughput (samples/sec/per_device): 3.292 | learning rate: 3.638408E-06 | global batch size:    96 | action loss: 1.525654E-01 | loss scale: 1.0 | grad norm: 0.575984 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:00][INFO] iteration      788/    1000 | consumed samples:        75648 | elapsed time per iteration (ms): 2611.9 | throughput (samples/sec/per_device): 4.594 | learning rate: 3.614631E-06 | global batch size:    96 | action loss: 1.680316E-01 | loss scale: 1.0 | grad norm: 0.551751 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:05][INFO] iteration      789/    1000 | consumed samples:        75744 | elapsed time per iteration (ms): 4882.6 | throughput (samples/sec/per_device): 2.458 | learning rate: 3.590950E-06 | global batch size:    96 | action loss: 1.808061E-01 | loss scale: 1.0 | grad norm: 0.574349 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:08][INFO] iteration      790/    1000 | consumed samples:        75840 | elapsed time per iteration (ms): 2767.8 | throughput (samples/sec/per_device): 4.336 | learning rate: 3.567363E-06 | global batch size:    96 | action loss: 1.378958E-01 | loss scale: 1.0 | grad norm: 0.585787 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:11][INFO] iteration      791/    1000 | consumed samples:        75936 | elapsed time per iteration (ms): 2916.0 | throughput (samples/sec/per_device): 4.115 | learning rate: 3.543871E-06 | global batch size:    96 | action loss: 1.634280E-01 | loss scale: 1.0 | grad norm: 0.563837 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:15][INFO] iteration      792/    1000 | consumed samples:        76032 | elapsed time per iteration (ms): 4573.6 | throughput (samples/sec/per_device): 2.624 | learning rate: 3.520474E-06 | global batch size:    96 | action loss: 1.490691E-01 | loss scale: 1.0 | grad norm: 0.577477 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:18][INFO] iteration      793/    1000 | consumed samples:        76128 | elapsed time per iteration (ms): 2631.5 | throughput (samples/sec/per_device): 4.560 | learning rate: 3.497173E-06 | global batch size:    96 | action loss: 1.607252E-01 | loss scale: 1.0 | grad norm: 0.564907 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:21][INFO] iteration      794/    1000 | consumed samples:        76224 | elapsed time per iteration (ms): 2710.2 | throughput (samples/sec/per_device): 4.428 | learning rate: 3.473968E-06 | global batch size:    96 | action loss: 1.514786E-01 | loss scale: 1.0 | grad norm: 0.537034 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:23][INFO] iteration      795/    1000 | consumed samples:        76320 | elapsed time per iteration (ms): 2774.7 | throughput (samples/sec/per_device): 4.325 | learning rate: 3.450858E-06 | global batch size:    96 | action loss: 1.701986E-01 | loss scale: 1.0 | grad norm: 0.540700 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:28][INFO] iteration      796/    1000 | consumed samples:        76416 | elapsed time per iteration (ms): 4949.5 | throughput (samples/sec/per_device): 2.424 | learning rate: 3.427844E-06 | global batch size:    96 | action loss: 1.447922E-01 | loss scale: 1.0 | grad norm: 0.515502 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:31][INFO] iteration      797/    1000 | consumed samples:        76512 | elapsed time per iteration (ms): 2552.4 | throughput (samples/sec/per_device): 4.701 | learning rate: 3.404927E-06 | global batch size:    96 | action loss: 1.590621E-01 | loss scale: 1.0 | grad norm: 0.568340 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:34][INFO] iteration      798/    1000 | consumed samples:        76608 | elapsed time per iteration (ms): 2907.7 | throughput (samples/sec/per_device): 4.127 | learning rate: 3.382107E-06 | global batch size:    96 | action loss: 1.519571E-01 | loss scale: 1.0 | grad norm: 0.608236 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:39][INFO] iteration      799/    1000 | consumed samples:        76704 | elapsed time per iteration (ms): 4745.9 | throughput (samples/sec/per_device): 2.528 | learning rate: 3.359383E-06 | global batch size:    96 | action loss: 1.463917E-01 | loss scale: 1.0 | grad norm: 0.548306 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:41][INFO] iteration      800/    1000 | consumed samples:        76800 | elapsed time per iteration (ms): 2352.4 | throughput (samples/sec/per_device): 5.101 | learning rate: 3.336757E-06 | global batch size:    96 | action loss: 1.502827E-01 | loss scale: 1.0 | grad norm: 0.539515 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:41][INFO] max time across ranks (ms):
    forward-backward................................: 2220.94
    forward-compute.................................: 582.83
    backward-compute................................: 1944.60
    batch-generator.................................: 1.77
    nan-grad-cleanup................................: 13.27
    grad-clip.......................................: 33.38
    optimizer.......................................: 84.41
    optimizer-inner-step............................: 84.29
    optimizer-scheduler-step........................: 0.07
    optimizer-zero-grad.............................: 0.54
[2026-08-21 16:45:43][INFO] iteration      801/    1000 | consumed samples:        76896 | elapsed time per iteration (ms): 2562.1 | throughput (samples/sec/per_device): 4.684 | learning rate: 3.314228E-06 | global batch size:    96 | action loss: 1.445895E-01 | loss scale: 1.0 | grad norm: 0.531182 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:46][INFO] iteration      802/    1000 | consumed samples:        76992 | elapsed time per iteration (ms): 2546.9 | throughput (samples/sec/per_device): 4.712 | learning rate: 3.291796E-06 | global batch size:    96 | action loss: 1.554102E-01 | loss scale: 1.0 | grad norm: 0.513341 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:51][INFO] iteration      803/    1000 | consumed samples:        77088 | elapsed time per iteration (ms): 4487.8 | throughput (samples/sec/per_device): 2.674 | learning rate: 3.269462E-06 | global batch size:    96 | action loss: 1.418018E-01 | loss scale: 1.0 | grad norm: 0.516379 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:54][INFO] iteration      804/    1000 | consumed samples:        77184 | elapsed time per iteration (ms): 3085.6 | throughput (samples/sec/per_device): 3.889 | learning rate: 3.247226E-06 | global batch size:    96 | action loss: 1.532186E-01 | loss scale: 1.0 | grad norm: 0.531889 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:45:58][INFO] iteration      805/    1000 | consumed samples:        77280 | elapsed time per iteration (ms): 4145.7 | throughput (samples/sec/per_device): 2.895 | learning rate: 3.225089E-06 | global batch size:    96 | action loss: 1.515788E-01 | loss scale: 1.0 | grad norm: 0.561040 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:02][INFO] iteration      806/    1000 | consumed samples:        77376 | elapsed time per iteration (ms): 4418.9 | throughput (samples/sec/per_device): 2.716 | learning rate: 3.203049E-06 | global batch size:    96 | action loss: 1.661956E-01 | loss scale: 1.0 | grad norm: 0.549521 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:05][INFO] iteration      807/    1000 | consumed samples:        77472 | elapsed time per iteration (ms): 2979.4 | throughput (samples/sec/per_device): 4.028 | learning rate: 3.181109E-06 | global batch size:    96 | action loss: 1.753020E-01 | loss scale: 1.0 | grad norm: 0.548213 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:08][INFO] iteration      808/    1000 | consumed samples:        77568 | elapsed time per iteration (ms): 2863.7 | throughput (samples/sec/per_device): 4.190 | learning rate: 3.159267E-06 | global batch size:    96 | action loss: 1.547372E-01 | loss scale: 1.0 | grad norm: 0.553010 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:13][INFO] iteration      809/    1000 | consumed samples:        77664 | elapsed time per iteration (ms): 4740.8 | throughput (samples/sec/per_device): 2.531 | learning rate: 3.137524E-06 | global batch size:    96 | action loss: 1.827525E-01 | loss scale: 1.0 | grad norm: 0.540919 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:15][INFO] iteration      810/    1000 | consumed samples:        77760 | elapsed time per iteration (ms): 2397.0 | throughput (samples/sec/per_device): 5.006 | learning rate: 3.115881E-06 | global batch size:    96 | action loss: 1.817394E-01 | loss scale: 1.0 | grad norm: 0.527811 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:18][INFO] iteration      811/    1000 | consumed samples:        77856 | elapsed time per iteration (ms): 3016.4 | throughput (samples/sec/per_device): 3.978 | learning rate: 3.094337E-06 | global batch size:    96 | action loss: 1.599604E-01 | loss scale: 1.0 | grad norm: 0.556489 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:21][INFO] iteration      812/    1000 | consumed samples:        77952 | elapsed time per iteration (ms): 2487.7 | throughput (samples/sec/per_device): 4.824 | learning rate: 3.072893E-06 | global batch size:    96 | action loss: 1.801583E-01 | loss scale: 1.0 | grad norm: 0.592757 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:26][INFO] iteration      813/    1000 | consumed samples:        78048 | elapsed time per iteration (ms): 4978.8 | throughput (samples/sec/per_device): 2.410 | learning rate: 3.051549E-06 | global batch size:    96 | action loss: 1.538650E-01 | loss scale: 1.0 | grad norm: 0.540472 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:28][INFO] iteration      814/    1000 | consumed samples:        78144 | elapsed time per iteration (ms): 2845.5 | throughput (samples/sec/per_device): 4.217 | learning rate: 3.030305E-06 | global batch size:    96 | action loss: 1.372740E-01 | loss scale: 1.0 | grad norm: 0.530938 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:32][INFO] iteration      815/    1000 | consumed samples:        78240 | elapsed time per iteration (ms): 3035.4 | throughput (samples/sec/per_device): 3.953 | learning rate: 3.009162E-06 | global batch size:    96 | action loss: 1.560739E-01 | loss scale: 1.0 | grad norm: 0.522591 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:36][INFO] iteration      816/    1000 | consumed samples:        78336 | elapsed time per iteration (ms): 4602.5 | throughput (samples/sec/per_device): 2.607 | learning rate: 2.988119E-06 | global batch size:    96 | action loss: 1.411609E-01 | loss scale: 1.0 | grad norm: 0.522876 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:39][INFO] iteration      817/    1000 | consumed samples:        78432 | elapsed time per iteration (ms): 2789.2 | throughput (samples/sec/per_device): 4.302 | learning rate: 2.967177E-06 | global batch size:    96 | action loss: 1.561480E-01 | loss scale: 1.0 | grad norm: 0.528551 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:42][INFO] iteration      818/    1000 | consumed samples:        78528 | elapsed time per iteration (ms): 2779.1 | throughput (samples/sec/per_device): 4.318 | learning rate: 2.946336E-06 | global batch size:    96 | action loss: 1.867518E-01 | loss scale: 1.0 | grad norm: 0.537051 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:47][INFO] iteration      819/    1000 | consumed samples:        78624 | elapsed time per iteration (ms): 5034.8 | throughput (samples/sec/per_device): 2.383 | learning rate: 2.925596E-06 | global batch size:    96 | action loss: 1.724988E-01 | loss scale: 1.0 | grad norm: 0.571653 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:49][INFO] iteration      820/    1000 | consumed samples:        78720 | elapsed time per iteration (ms): 2611.8 | throughput (samples/sec/per_device): 4.594 | learning rate: 2.904958E-06 | global batch size:    96 | action loss: 1.561143E-01 | loss scale: 1.0 | grad norm: 0.570786 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:49][INFO] max time across ranks (ms):
    forward-backward................................: 2481.13
    forward-compute.................................: 1005.25
    backward-compute................................: 2200.88
    batch-generator.................................: 1.90
    nan-grad-cleanup................................: 13.17
    grad-clip.......................................: 33.06
    optimizer.......................................: 86.08
    optimizer-inner-step............................: 85.98
    optimizer-scheduler-step........................: 0.06
    optimizer-zero-grad.............................: 0.55
[2026-08-21 16:46:52][INFO] iteration      821/    1000 | consumed samples:        78816 | elapsed time per iteration (ms): 2504.8 | throughput (samples/sec/per_device): 4.791 | learning rate: 2.884421E-06 | global batch size:    96 | action loss: 1.535209E-01 | loss scale: 1.0 | grad norm: 0.567685 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:46:52][INFO] PowerSGDPlusState restart: iter=720 compressed_iter=700 method=approximate rank=1
[2026-08-21 16:47:02][INFO] iteration      822/    1000 | consumed samples:        78912 | elapsed time per iteration (ms): 9968.0 | throughput (samples/sec/per_device): 1.204 | learning rate: 2.863986E-06 | global batch size:    96 | action loss: 1.878406E-01 | loss scale: 1.0 | grad norm: 0.619096 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:06][INFO] iteration      823/    1000 | consumed samples:        79008 | elapsed time per iteration (ms): 3905.6 | throughput (samples/sec/per_device): 3.073 | learning rate: 2.843653E-06 | global batch size:    96 | action loss: 1.439431E-01 | loss scale: 1.0 | grad norm: 0.566034 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:11][INFO] iteration      824/    1000 | consumed samples:        79104 | elapsed time per iteration (ms): 5416.8 | throughput (samples/sec/per_device): 2.215 | learning rate: 2.823423E-06 | global batch size:    96 | action loss: 1.514277E-01 | loss scale: 1.0 | grad norm: 0.537176 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:13][INFO] iteration      825/    1000 | consumed samples:        79200 | elapsed time per iteration (ms): 2048.7 | throughput (samples/sec/per_device): 5.857 | learning rate: 2.803295E-06 | global batch size:    96 | action loss: 1.676156E-01 | loss scale: 1.0 | grad norm: 0.547413 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:16][INFO] iteration      826/    1000 | consumed samples:        79296 | elapsed time per iteration (ms): 2468.6 | throughput (samples/sec/per_device): 4.861 | learning rate: 2.783270E-06 | global batch size:    96 | action loss: 1.648753E-01 | loss scale: 1.0 | grad norm: 0.575218 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:18][INFO] iteration      827/    1000 | consumed samples:        79392 | elapsed time per iteration (ms): 2254.3 | throughput (samples/sec/per_device): 5.323 | learning rate: 2.763347E-06 | global batch size:    96 | action loss: 1.702719E-01 | loss scale: 1.0 | grad norm: 0.541624 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:22][INFO] iteration      828/    1000 | consumed samples:        79488 | elapsed time per iteration (ms): 4236.4 | throughput (samples/sec/per_device): 2.833 | learning rate: 2.743528E-06 | global batch size:    96 | action loss: 1.551886E-01 | loss scale: 1.0 | grad norm: 0.545142 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:25][INFO] iteration      829/    1000 | consumed samples:        79584 | elapsed time per iteration (ms): 3291.5 | throughput (samples/sec/per_device): 3.646 | learning rate: 2.723812E-06 | global batch size:    96 | action loss: 1.577834E-01 | loss scale: 1.0 | grad norm: 0.523907 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:28][INFO] iteration      830/    1000 | consumed samples:        79680 | elapsed time per iteration (ms): 2980.5 | throughput (samples/sec/per_device): 4.026 | learning rate: 2.704199E-06 | global batch size:    96 | action loss: 1.997761E-01 | loss scale: 1.0 | grad norm: 0.562755 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:33][INFO] iteration      831/    1000 | consumed samples:        79776 | elapsed time per iteration (ms): 4620.0 | throughput (samples/sec/per_device): 2.597 | learning rate: 2.684690E-06 | global batch size:    96 | action loss: 1.521698E-01 | loss scale: 1.0 | grad norm: 0.533154 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:36][INFO] iteration      832/    1000 | consumed samples:        79872 | elapsed time per iteration (ms): 2474.6 | throughput (samples/sec/per_device): 4.849 | learning rate: 2.665285E-06 | global batch size:    96 | action loss: 1.690545E-01 | loss scale: 1.0 | grad norm: 0.573576 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:38][INFO] iteration      833/    1000 | consumed samples:        79968 | elapsed time per iteration (ms): 2627.1 | throughput (samples/sec/per_device): 4.568 | learning rate: 2.645984E-06 | global batch size:    96 | action loss: 1.669104E-01 | loss scale: 1.0 | grad norm: 0.600108 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:41][INFO] iteration      834/    1000 | consumed samples:        80064 | elapsed time per iteration (ms): 2479.2 | throughput (samples/sec/per_device): 4.840 | learning rate: 2.626787E-06 | global batch size:    96 | action loss: 1.597140E-01 | loss scale: 1.0 | grad norm: 0.792206 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:45][INFO] iteration      835/    1000 | consumed samples:        80160 | elapsed time per iteration (ms): 4377.6 | throughput (samples/sec/per_device): 2.741 | learning rate: 2.607695E-06 | global batch size:    96 | action loss: 1.718147E-01 | loss scale: 1.0 | grad norm: 0.636106 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:48][INFO] iteration      836/    1000 | consumed samples:        80256 | elapsed time per iteration (ms): 2484.3 | throughput (samples/sec/per_device): 4.830 | learning rate: 2.588708E-06 | global batch size:    96 | action loss: 1.694892E-01 | loss scale: 1.0 | grad norm: 0.584059 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:50][INFO] iteration      837/    1000 | consumed samples:        80352 | elapsed time per iteration (ms): 2321.4 | throughput (samples/sec/per_device): 5.169 | learning rate: 2.569825E-06 | global batch size:    96 | action loss: 1.670505E-01 | loss scale: 1.0 | grad norm: 0.626918 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:55][INFO] iteration      838/    1000 | consumed samples:        80448 | elapsed time per iteration (ms): 4754.9 | throughput (samples/sec/per_device): 2.524 | learning rate: 2.551047E-06 | global batch size:    96 | action loss: 2.013042E-01 | loss scale: 1.0 | grad norm: 0.646782 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:57][INFO] iteration      839/    1000 | consumed samples:        80544 | elapsed time per iteration (ms): 2310.7 | throughput (samples/sec/per_device): 5.193 | learning rate: 2.532375E-06 | global batch size:    96 | action loss: 1.582139E-01 | loss scale: 1.0 | grad norm: 0.632135 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:59][INFO] iteration      840/    1000 | consumed samples:        80640 | elapsed time per iteration (ms): 2252.4 | throughput (samples/sec/per_device): 5.328 | learning rate: 2.513807E-06 | global batch size:    96 | action loss: 1.527708E-01 | loss scale: 1.0 | grad norm: 0.656915 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:47:59][INFO] max time across ranks (ms):
    forward-backward................................: 2122.42
    forward-compute.................................: 1017.46
    backward-compute................................: 1842.46
    batch-generator.................................: 1.57
    nan-grad-cleanup................................: 13.17
    grad-clip.......................................: 32.77
    optimizer.......................................: 84.27
    optimizer-inner-step............................: 84.16
    optimizer-scheduler-step........................: 0.08
    optimizer-zero-grad.............................: 0.77
[2026-08-21 16:48:04][INFO] iteration      841/    1000 | consumed samples:        80736 | elapsed time per iteration (ms): 4924.4 | throughput (samples/sec/per_device): 2.437 | learning rate: 2.495346E-06 | global batch size:    96 | action loss: 1.663969E-01 | loss scale: 1.0 | grad norm: 0.615898 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:09][INFO] iteration      842/    1000 | consumed samples:        80832 | elapsed time per iteration (ms): 4441.4 | throughput (samples/sec/per_device): 2.702 | learning rate: 2.476990E-06 | global batch size:    96 | action loss: 1.605341E-01 | loss scale: 1.0 | grad norm: 0.607439 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:11][INFO] iteration      843/    1000 | consumed samples:        80928 | elapsed time per iteration (ms): 2604.6 | throughput (samples/sec/per_device): 4.607 | learning rate: 2.458741E-06 | global batch size:    96 | action loss: 1.629759E-01 | loss scale: 1.0 | grad norm: 0.568071 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:14][INFO] iteration      844/    1000 | consumed samples:        81024 | elapsed time per iteration (ms): 3091.5 | throughput (samples/sec/per_device): 3.882 | learning rate: 2.440597E-06 | global batch size:    96 | action loss: 1.705428E-01 | loss scale: 1.0 | grad norm: 0.567263 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:19][INFO] iteration      845/    1000 | consumed samples:        81120 | elapsed time per iteration (ms): 4368.6 | throughput (samples/sec/per_device): 2.747 | learning rate: 2.422560E-06 | global batch size:    96 | action loss: 1.421659E-01 | loss scale: 1.0 | grad norm: 0.553206 | number of skipped iterations:   0 | number of nan iterations:   0 |
