[2026-08-28 17:58:46][INFO] 
------------------------ training training_args ------------------------
[2026-08-28 18:12:20][INFO] iteration      812/    1000 | consumed samples:         6496 | elapsed time per iteration (ms): 1034.3 | throughput (samples/sec/per_device): 0.967 | learning rate: 1.754464E-09 | global batch size:     8 | loss video: 2.905107E-01 | loss action: 8.618708E-01 | loss scale: 1.0 | grad norm: 19.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:22][INFO] iteration      813/    1000 | consumed samples:         6504 | elapsed time per iteration (ms): 1405.2 | throughput (samples/sec/per_device): 0.712 | learning rate: 1.746647E-09 | global batch size:     8 | loss video: 9.212805E-01 | loss action: 3.012084E+00 | loss scale: 1.0 | grad norm: 25.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:23][INFO] iteration      814/    1000 | consumed samples:         6512 | elapsed time per iteration (ms): 1027.9 | throughput (samples/sec/per_device): 0.973 | learning rate: 1.738867E-09 | global batch size:     8 | loss video: 1.317531E-02 | loss action: 1.438231E+00 | loss scale: 1.0 | grad norm: 23.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:24][INFO] iteration      815/    1000 | consumed samples:         6520 | elapsed time per iteration (ms): 1023.7 | throughput (samples/sec/per_device): 0.977 | learning rate: 1.731124E-09 | global batch size:     8 | loss video: 2.526849E-01 | loss action: 2.880978E+00 | loss scale: 1.0 | grad norm: 20.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:25][INFO] iteration      816/    1000 | consumed samples:         6528 | elapsed time per iteration (ms): 1024.2 | throughput (samples/sec/per_device): 0.976 | learning rate: 1.723418E-09 | global batch size:     8 | loss video: 6.046981E-01 | loss action: 7.181350E-01 | loss scale: 1.0 | grad norm: 19.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:26][INFO] iteration      817/    1000 | consumed samples:         6536 | elapsed time per iteration (ms): 1029.1 | throughput (samples/sec/per_device): 0.972 | learning rate: 1.715749E-09 | global batch size:     8 | loss video: 5.340095E-01 | loss action: 5.567823E-01 | loss scale: 1.0 | grad norm: 20.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:27][INFO] iteration      818/    1000 | consumed samples:         6544 | elapsed time per iteration (ms): 1028.5 | throughput (samples/sec/per_device): 0.972 | learning rate: 1.708118E-09 | global batch size:     8 | loss video: 9.126346E-01 | loss action: 2.544827E+00 | loss scale: 1.0 | grad norm: 21.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:28][INFO] iteration      819/    1000 | consumed samples:         6552 | elapsed time per iteration (ms): 1024.4 | throughput (samples/sec/per_device): 0.976 | learning rate: 1.700524E-09 | global batch size:     8 | loss video: 4.392701E-01 | loss action: 7.192481E-01 | loss scale: 1.0 | grad norm: 20.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:29][INFO] iteration      820/    1000 | consumed samples:         6560 | elapsed time per iteration (ms): 1035.8 | throughput (samples/sec/per_device): 0.965 | learning rate: 1.692968E-09 | global batch size:     8 | loss video: 4.058626E-01 | loss action: 7.008381E-01 | loss scale: 1.0 | grad norm: 20.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:29][INFO] max time across ranks (ms):
    forward-backward................................: 873.38
    forward-compute.................................: 216.58
    backward-compute................................: 507.93
    batch-generator.................................: 162.95
    nan-grad-cleanup................................: 20.24
    grad-clip.......................................: 33.82
    optimizer.......................................: 105.39
    optimizer-inner-step............................: 103.31
    optimizer-scheduler-step........................: 2.08
    optimizer-zero-grad.............................: 1.12
[2026-08-28 18:12:30][INFO] iteration      821/    1000 | consumed samples:         6568 | elapsed time per iteration (ms): 1054.6 | throughput (samples/sec/per_device): 0.948 | learning rate: 1.685449E-09 | global batch size:     8 | loss video: 8.331028E-01 | loss action: 2.561212E+00 | loss scale: 1.0 | grad norm: 21.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:31][INFO] iteration      822/    1000 | consumed samples:         6576 | elapsed time per iteration (ms): 1077.4 | throughput (samples/sec/per_device): 0.928 | learning rate: 1.677968E-09 | global batch size:     8 | loss video: 2.844855E-01 | loss action: 1.262716E+00 | loss scale: 1.0 | grad norm: 19.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:32][INFO] iteration      823/    1000 | consumed samples:         6584 | elapsed time per iteration (ms): 1066.4 | throughput (samples/sec/per_device): 0.938 | learning rate: 1.670525E-09 | global batch size:     8 | loss video: 1.720935E-01 | loss action: 2.646633E+00 | loss scale: 1.0 | grad norm: 24.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:33][INFO] iteration      824/    1000 | consumed samples:         6592 | elapsed time per iteration (ms): 1040.2 | throughput (samples/sec/per_device): 0.961 | learning rate: 1.663119E-09 | global batch size:     8 | loss video: 9.094828E-01 | loss action: 1.938638E+00 | loss scale: 1.0 | grad norm: 20.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:35][INFO] iteration      825/    1000 | consumed samples:         6600 | elapsed time per iteration (ms): 1387.8 | throughput (samples/sec/per_device): 0.721 | learning rate: 1.655752E-09 | global batch size:     8 | loss video: 2.409535E-01 | loss action: 6.024373E-01 | loss scale: 1.0 | grad norm: 17.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:36][INFO] iteration      826/    1000 | consumed samples:         6608 | elapsed time per iteration (ms): 1019.7 | throughput (samples/sec/per_device): 0.981 | learning rate: 1.648422E-09 | global batch size:     8 | loss video: 8.604659E-01 | loss action: 1.385804E+00 | loss scale: 1.0 | grad norm: 20.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:37][INFO] iteration      827/    1000 | consumed samples:         6616 | elapsed time per iteration (ms): 1043.3 | throughput (samples/sec/per_device): 0.959 | learning rate: 1.641130E-09 | global batch size:     8 | loss video: 3.576981E-01 | loss action: 4.063392E-01 | loss scale: 1.0 | grad norm: 19.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:38][INFO] iteration      828/    1000 | consumed samples:         6624 | elapsed time per iteration (ms): 1041.5 | throughput (samples/sec/per_device): 0.960 | learning rate: 1.633876E-09 | global batch size:     8 | loss video: 7.983476E-01 | loss action: 3.947748E-01 | loss scale: 1.0 | grad norm: 17.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:39][INFO] iteration      829/    1000 | consumed samples:         6632 | elapsed time per iteration (ms): 1048.6 | throughput (samples/sec/per_device): 0.954 | learning rate: 1.626661E-09 | global batch size:     8 | loss video: 3.554120E-02 | loss action: 1.236796E+00 | loss scale: 1.0 | grad norm: 16.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:40][INFO] iteration      830/    1000 | consumed samples:         6640 | elapsed time per iteration (ms): 1039.7 | throughput (samples/sec/per_device): 0.962 | learning rate: 1.619484E-09 | global batch size:     8 | loss video: 6.314468E-01 | loss action: 9.220967E-02 | loss scale: 1.0 | grad norm: 16.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:41][INFO] iteration      831/    1000 | consumed samples:         6648 | elapsed time per iteration (ms): 1034.7 | throughput (samples/sec/per_device): 0.966 | learning rate: 1.612345E-09 | global batch size:     8 | loss video: 1.204901E-02 | loss action: 1.900730E-01 | loss scale: 1.0 | grad norm: 14.812500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:42][INFO] iteration      832/    1000 | consumed samples:         6656 | elapsed time per iteration (ms): 1037.9 | throughput (samples/sec/per_device): 0.963 | learning rate: 1.605244E-09 | global batch size:     8 | loss video: 2.336353E-01 | loss action: 2.048670E-01 | loss scale: 1.0 | grad norm: 14.312500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:43][INFO] iteration      833/    1000 | consumed samples:         6664 | elapsed time per iteration (ms): 1084.6 | throughput (samples/sec/per_device): 0.922 | learning rate: 1.598182E-09 | global batch size:     8 | loss video: 9.318960E-01 | loss action: 2.462424E+00 | loss scale: 1.0 | grad norm: 16.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:44][INFO] iteration      834/    1000 | consumed samples:         6672 | elapsed time per iteration (ms): 1029.9 | throughput (samples/sec/per_device): 0.971 | learning rate: 1.591158E-09 | global batch size:     8 | loss video: 7.461572E-01 | loss action: 2.886415E-01 | loss scale: 1.0 | grad norm: 16.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:45][INFO] iteration      835/    1000 | consumed samples:         6680 | elapsed time per iteration (ms): 1032.4 | throughput (samples/sec/per_device): 0.969 | learning rate: 1.584173E-09 | global batch size:     8 | loss video: 8.581120E-01 | loss action: 4.597896E-01 | loss scale: 1.0 | grad norm: 17.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:46][INFO] iteration      836/    1000 | consumed samples:         6688 | elapsed time per iteration (ms): 1029.2 | throughput (samples/sec/per_device): 0.972 | learning rate: 1.577227E-09 | global batch size:     8 | loss video: 2.446409E-01 | loss action: 1.205096E+00 | loss scale: 1.0 | grad norm: 17.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:47][INFO] iteration      837/    1000 | consumed samples:         6696 | elapsed time per iteration (ms): 1026.5 | throughput (samples/sec/per_device): 0.974 | learning rate: 1.570319E-09 | global batch size:     8 | loss video: 8.791189E-01 | loss action: 2.565896E+00 | loss scale: 1.0 | grad norm: 23.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:48][INFO] iteration      838/    1000 | consumed samples:         6704 | elapsed time per iteration (ms): 1041.6 | throughput (samples/sec/per_device): 0.960 | learning rate: 1.563450E-09 | global batch size:     8 | loss video: 7.644542E-02 | loss action: 7.733335E-01 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:49][INFO] iteration      839/    1000 | consumed samples:         6712 | elapsed time per iteration (ms): 1030.9 | throughput (samples/sec/per_device): 0.970 | learning rate: 1.556620E-09 | global batch size:     8 | loss video: 8.352752E-01 | loss action: 1.838220E+00 | loss scale: 1.0 | grad norm: 18.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:50][INFO] iteration      840/    1000 | consumed samples:         6720 | elapsed time per iteration (ms): 1028.1 | throughput (samples/sec/per_device): 0.973 | learning rate: 1.549829E-09 | global batch size:     8 | loss video: 3.481154E-01 | loss action: 2.436739E+00 | loss scale: 1.0 | grad norm: 21.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:50][INFO] max time across ranks (ms):
    forward-backward................................: 865.10
    forward-compute.................................: 215.82
    backward-compute................................: 500.39
    batch-generator.................................: 162.56
    nan-grad-cleanup................................: 20.25
    grad-clip.......................................: 33.93
    optimizer.......................................: 105.60
    optimizer-inner-step............................: 103.54
    optimizer-scheduler-step........................: 2.05
    optimizer-zero-grad.............................: 1.24
[2026-08-28 18:12:51][INFO] iteration      841/    1000 | consumed samples:         6728 | elapsed time per iteration (ms): 1111.2 | throughput (samples/sec/per_device): 0.900 | learning rate: 1.543077E-09 | global batch size:     8 | loss video: 7.327784E-01 | loss action: 7.032031E-02 | loss scale: 1.0 | grad norm: 17.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:52][INFO] iteration      842/    1000 | consumed samples:         6736 | elapsed time per iteration (ms): 1034.7 | throughput (samples/sec/per_device): 0.966 | learning rate: 1.536363E-09 | global batch size:     8 | loss video: 6.754686E-01 | loss action: 0.000000E+00 | loss scale: 1.0 | grad norm: 16.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:53][INFO] iteration      843/    1000 | consumed samples:         6744 | elapsed time per iteration (ms): 1030.1 | throughput (samples/sec/per_device): 0.971 | learning rate: 1.529689E-09 | global batch size:     8 | loss video: 7.096394E-01 | loss action: 1.609084E+00 | loss scale: 1.0 | grad norm: 17.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:54][INFO] iteration      844/    1000 | consumed samples:         6752 | elapsed time per iteration (ms): 1034.1 | throughput (samples/sec/per_device): 0.967 | learning rate: 1.523055E-09 | global batch size:     8 | loss video: 7.915390E-01 | loss action: 4.314507E-01 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:56][INFO] iteration      845/    1000 | consumed samples:         6760 | elapsed time per iteration (ms): 1398.3 | throughput (samples/sec/per_device): 0.715 | learning rate: 1.516459E-09 | global batch size:     8 | loss video: 9.628711E-01 | loss action: 2.373296E+00 | loss scale: 1.0 | grad norm: 21.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:57][INFO] iteration      846/    1000 | consumed samples:         6768 | elapsed time per iteration (ms): 1029.0 | throughput (samples/sec/per_device): 0.972 | learning rate: 1.509903E-09 | global batch size:     8 | loss video: 8.496175E-01 | loss action: 6.783323E-01 | loss scale: 1.0 | grad norm: 21.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:58][INFO] iteration      847/    1000 | consumed samples:         6776 | elapsed time per iteration (ms): 1038.1 | throughput (samples/sec/per_device): 0.963 | learning rate: 1.503386E-09 | global batch size:     8 | loss video: 9.327061E-01 | loss action: 1.966454E+00 | loss scale: 1.0 | grad norm: 22.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:12:59][INFO] iteration      848/    1000 | consumed samples:         6784 | elapsed time per iteration (ms): 1028.1 | throughput (samples/sec/per_device): 0.973 | learning rate: 1.496909E-09 | global batch size:     8 | loss video: 8.984398E-01 | loss action: 2.428336E+00 | loss scale: 1.0 | grad norm: 21.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:00][INFO] iteration      849/    1000 | consumed samples:         6792 | elapsed time per iteration (ms): 1028.2 | throughput (samples/sec/per_device): 0.973 | learning rate: 1.490471E-09 | global batch size:     8 | loss video: 8.775067E-01 | loss action: 2.491384E+00 | loss scale: 1.0 | grad norm: 25.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:00][INFO] PowerSGDPlusState restart: iter=749 compressed_iter=550 method=approximate rank=1 apply_exact=False
[2026-08-28 18:13:02][INFO] iteration      850/    1000 | consumed samples:         6800 | elapsed time per iteration (ms): 1724.9 | throughput (samples/sec/per_device): 0.580 | learning rate: 1.484072E-09 | global batch size:     8 | loss video: 8.890845E-01 | loss action: 3.111903E-02 | loss scale: 1.0 | grad norm: 24.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:03][INFO] iteration      851/    1000 | consumed samples:         6808 | elapsed time per iteration (ms): 1013.9 | throughput (samples/sec/per_device): 0.986 | learning rate: 1.477714E-09 | global batch size:     8 | loss video: 4.557834E-01 | loss action: 8.576378E-01 | loss scale: 1.0 | grad norm: 16.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:04][INFO] iteration      852/    1000 | consumed samples:         6816 | elapsed time per iteration (ms): 1407.4 | throughput (samples/sec/per_device): 0.711 | learning rate: 1.471395E-09 | global batch size:     8 | loss video: 8.949061E-01 | loss action: 3.511370E-01 | loss scale: 1.0 | grad norm: 18.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:05][INFO] iteration      853/    1000 | consumed samples:         6824 | elapsed time per iteration (ms): 1028.1 | throughput (samples/sec/per_device): 0.973 | learning rate: 1.465115E-09 | global batch size:     8 | loss video: 3.295039E-01 | loss action: 1.075791E+00 | loss scale: 1.0 | grad norm: 17.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:06][INFO] iteration      854/    1000 | consumed samples:         6832 | elapsed time per iteration (ms): 1029.4 | throughput (samples/sec/per_device): 0.971 | learning rate: 1.458876E-09 | global batch size:     8 | loss video: 1.313942E-01 | loss action: 1.869713E+00 | loss scale: 1.0 | grad norm: 17.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:07][INFO] iteration      855/    1000 | consumed samples:         6840 | elapsed time per iteration (ms): 1031.1 | throughput (samples/sec/per_device): 0.970 | learning rate: 1.452676E-09 | global batch size:     8 | loss video: 6.869365E-01 | loss action: 5.730631E-01 | loss scale: 1.0 | grad norm: 18.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:08][INFO] iteration      856/    1000 | consumed samples:         6848 | elapsed time per iteration (ms): 1017.5 | throughput (samples/sec/per_device): 0.983 | learning rate: 1.446517E-09 | global batch size:     8 | loss video: 0.000000E+00 | loss action: 2.029479E+00 | loss scale: 1.0 | grad norm: 21.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:09][INFO] iteration      857/    1000 | consumed samples:         6856 | elapsed time per iteration (ms): 1015.6 | throughput (samples/sec/per_device): 0.985 | learning rate: 1.440397E-09 | global batch size:     8 | loss video: 8.123364E-01 | loss action: 9.453232E-01 | loss scale: 1.0 | grad norm: 19.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:10][INFO] iteration      858/    1000 | consumed samples:         6864 | elapsed time per iteration (ms): 1029.9 | throughput (samples/sec/per_device): 0.971 | learning rate: 1.434318E-09 | global batch size:     8 | loss video: 8.737471E-01 | loss action: 1.297791E+00 | loss scale: 1.0 | grad norm: 18.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:11][INFO] iteration      859/    1000 | consumed samples:         6872 | elapsed time per iteration (ms): 1017.7 | throughput (samples/sec/per_device): 0.983 | learning rate: 1.428278E-09 | global batch size:     8 | loss video: 8.732643E-01 | loss action: 1.264616E+00 | loss scale: 1.0 | grad norm: 19.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:12][INFO] iteration      860/    1000 | consumed samples:         6880 | elapsed time per iteration (ms): 1030.3 | throughput (samples/sec/per_device): 0.971 | learning rate: 1.422279E-09 | global batch size:     8 | loss video: 9.168469E-01 | loss action: 2.461557E+00 | loss scale: 1.0 | grad norm: 23.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:12][INFO] max time across ranks (ms):
    forward-backward................................: 865.47
    forward-compute.................................: 219.63
    backward-compute................................: 492.92
    batch-generator.................................: 160.67
    nan-grad-cleanup................................: 20.31
    grad-clip.......................................: 34.35
    optimizer.......................................: 110.61
    optimizer-inner-step............................: 108.51
    optimizer-scheduler-step........................: 2.18
    optimizer-zero-grad.............................: 1.03
[2026-08-28 18:13:13][INFO] iteration      861/    1000 | consumed samples:         6888 | elapsed time per iteration (ms): 1021.3 | throughput (samples/sec/per_device): 0.979 | learning rate: 1.416320E-09 | global batch size:     8 | loss video: 7.183133E-01 | loss action: 2.654911E+00 | loss scale: 1.0 | grad norm: 25.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:14][INFO] iteration      862/    1000 | consumed samples:         6896 | elapsed time per iteration (ms): 1032.7 | throughput (samples/sec/per_device): 0.968 | learning rate: 1.410401E-09 | global batch size:     8 | loss video: 0.000000E+00 | loss action: 1.452148E-01 | loss scale: 1.0 | grad norm: 18.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:15][INFO] iteration      863/    1000 | consumed samples:         6904 | elapsed time per iteration (ms): 1016.5 | throughput (samples/sec/per_device): 0.984 | learning rate: 1.404523E-09 | global batch size:     8 | loss video: 5.752844E-02 | loss action: 1.912340E+00 | loss scale: 1.0 | grad norm: 17.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:16][INFO] iteration      864/    1000 | consumed samples:         6912 | elapsed time per iteration (ms): 1026.2 | throughput (samples/sec/per_device): 0.974 | learning rate: 1.398685E-09 | global batch size:     8 | loss video: 8.935992E-01 | loss action: 3.078786E+00 | loss scale: 1.0 | grad norm: 24.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:17][INFO] iteration      865/    1000 | consumed samples:         6920 | elapsed time per iteration (ms): 1021.6 | throughput (samples/sec/per_device): 0.979 | learning rate: 1.392888E-09 | global batch size:     8 | loss video: 6.436509E-01 | loss action: 1.448898E+00 | loss scale: 1.0 | grad norm: 24.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:18][INFO] iteration      866/    1000 | consumed samples:         6928 | elapsed time per iteration (ms): 1034.9 | throughput (samples/sec/per_device): 0.966 | learning rate: 1.387131E-09 | global batch size:     8 | loss video: 8.709789E-01 | loss action: 1.241797E+00 | loss scale: 1.0 | grad norm: 20.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:19][INFO] iteration      867/    1000 | consumed samples:         6936 | elapsed time per iteration (ms): 1015.7 | throughput (samples/sec/per_device): 0.985 | learning rate: 1.381415E-09 | global batch size:     8 | loss video: 6.104125E-01 | loss action: 2.289018E+00 | loss scale: 1.0 | grad norm: 21.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:20][INFO] iteration      868/    1000 | consumed samples:         6944 | elapsed time per iteration (ms): 1018.6 | throughput (samples/sec/per_device): 0.982 | learning rate: 1.375739E-09 | global batch size:     8 | loss video: 8.379872E-01 | loss action: 5.853699E-01 | loss scale: 1.0 | grad norm: 21.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:21][INFO] iteration      869/    1000 | consumed samples:         6952 | elapsed time per iteration (ms): 1016.6 | throughput (samples/sec/per_device): 0.984 | learning rate: 1.370104E-09 | global batch size:     8 | loss video: 8.455345E-01 | loss action: 3.639849E-01 | loss scale: 1.0 | grad norm: 21.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:22][INFO] iteration      870/    1000 | consumed samples:         6960 | elapsed time per iteration (ms): 1029.3 | throughput (samples/sec/per_device): 0.972 | learning rate: 1.364510E-09 | global batch size:     8 | loss video: 1.000680E+00 | loss action: 9.607264E-01 | loss scale: 1.0 | grad norm: 21.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:24][INFO] iteration      871/    1000 | consumed samples:         6968 | elapsed time per iteration (ms): 1123.1 | throughput (samples/sec/per_device): 0.890 | learning rate: 1.358957E-09 | global batch size:     8 | loss video: 8.597553E-01 | loss action: 2.232234E-01 | loss scale: 1.0 | grad norm: 18.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:25][INFO] iteration      872/    1000 | consumed samples:         6976 | elapsed time per iteration (ms): 1056.4 | throughput (samples/sec/per_device): 0.947 | learning rate: 1.353444E-09 | global batch size:     8 | loss video: 2.274592E-01 | loss action: 7.103180E-01 | loss scale: 1.0 | grad norm: 17.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:26][INFO] iteration      873/    1000 | consumed samples:         6984 | elapsed time per iteration (ms): 1018.9 | throughput (samples/sec/per_device): 0.981 | learning rate: 1.347973E-09 | global batch size:     8 | loss video: 9.472154E-01 | loss action: 7.700298E-01 | loss scale: 1.0 | grad norm: 18.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:27][INFO] iteration      874/    1000 | consumed samples:         6992 | elapsed time per iteration (ms): 1026.6 | throughput (samples/sec/per_device): 0.974 | learning rate: 1.342542E-09 | global batch size:     8 | loss video: 8.625371E-01 | loss action: 2.844559E-01 | loss scale: 1.0 | grad norm: 17.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:28][INFO] iteration      875/    1000 | consumed samples:         7000 | elapsed time per iteration (ms): 1035.8 | throughput (samples/sec/per_device): 0.965 | learning rate: 1.337153E-09 | global batch size:     8 | loss video: 8.286340E-01 | loss action: 1.529119E+00 | loss scale: 1.0 | grad norm: 18.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:29][INFO] iteration      876/    1000 | consumed samples:         7008 | elapsed time per iteration (ms): 1021.0 | throughput (samples/sec/per_device): 0.979 | learning rate: 1.331804E-09 | global batch size:     8 | loss video: 2.927264E-01 | loss action: 2.081498E+00 | loss scale: 1.0 | grad norm: 18.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:30][INFO] iteration      877/    1000 | consumed samples:         7016 | elapsed time per iteration (ms): 1037.9 | throughput (samples/sec/per_device): 0.963 | learning rate: 1.326497E-09 | global batch size:     8 | loss video: 7.415662E-01 | loss action: 1.419280E+00 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:31][INFO] iteration      878/    1000 | consumed samples:         7024 | elapsed time per iteration (ms): 1026.5 | throughput (samples/sec/per_device): 0.974 | learning rate: 1.321231E-09 | global batch size:     8 | loss video: 3.046936E-01 | loss action: 2.934377E-01 | loss scale: 1.0 | grad norm: 17.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:32][INFO] iteration      879/    1000 | consumed samples:         7032 | elapsed time per iteration (ms): 1107.8 | throughput (samples/sec/per_device): 0.903 | learning rate: 1.316006E-09 | global batch size:     8 | loss video: 7.787411E-01 | loss action: 4.751748E-01 | loss scale: 1.0 | grad norm: 18.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:33][INFO] iteration      880/    1000 | consumed samples:         7040 | elapsed time per iteration (ms): 1026.9 | throughput (samples/sec/per_device): 0.974 | learning rate: 1.310822E-09 | global batch size:     8 | loss video: 3.343368E-01 | loss action: 1.369487E+00 | loss scale: 1.0 | grad norm: 17.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:33][INFO] max time across ranks (ms):
    forward-backward................................: 864.52
    forward-compute.................................: 217.09
    backward-compute................................: 493.17
    batch-generator.................................: 159.78
    nan-grad-cleanup................................: 20.23
    grad-clip.......................................: 33.77
    optimizer.......................................: 104.95
    optimizer-inner-step............................: 102.80
    optimizer-scheduler-step........................: 2.12
    optimizer-zero-grad.............................: 1.49
[2026-08-28 18:13:34][INFO] iteration      881/    1000 | consumed samples:         7048 | elapsed time per iteration (ms): 1409.8 | throughput (samples/sec/per_device): 0.709 | learning rate: 1.305680E-09 | global batch size:     8 | loss video: 4.819810E-02 | loss action: 1.728420E+00 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:35][INFO] iteration      882/    1000 | consumed samples:         7056 | elapsed time per iteration (ms): 1025.2 | throughput (samples/sec/per_device): 0.975 | learning rate: 1.300579E-09 | global batch size:     8 | loss video: 5.921397E-01 | loss action: 2.840184E+00 | loss scale: 1.0 | grad norm: 23.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:36][INFO] iteration      883/    1000 | consumed samples:         7064 | elapsed time per iteration (ms): 1022.9 | throughput (samples/sec/per_device): 0.978 | learning rate: 1.295520E-09 | global batch size:     8 | loss video: 7.538348E-02 | loss action: 1.928617E-01 | loss scale: 1.0 | grad norm: 18.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
