[2026-08-24 01:18:25][INFO] 
------------------------ training training_args ------------------------
[2026-08-24 01:30:45][INFO] iteration      870/    1000 | consumed samples:        83520 | elapsed time per iteration (ms): 972.8 | throughput (samples/sec/per_device): 12.336 | learning rate: 2.006699E-06 | global batch size:    96 | action loss: 1.534303E-01 | loss scale: 1.0 | grad norm: 0.465377 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:46][INFO] iteration      871/    1000 | consumed samples:        83616 | elapsed time per iteration (ms): 973.0 | throughput (samples/sec/per_device): 12.332 | learning rate: 1.991486E-06 | global batch size:    96 | action loss: 1.316290E-01 | loss scale: 1.0 | grad norm: 0.429476 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:47][INFO] iteration      872/    1000 | consumed samples:        83712 | elapsed time per iteration (ms): 975.5 | throughput (samples/sec/per_device): 12.301 | learning rate: 1.976385E-06 | global batch size:    96 | action loss: 1.426269E-01 | loss scale: 1.0 | grad norm: 0.426501 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:48][INFO] iteration      873/    1000 | consumed samples:        83808 | elapsed time per iteration (ms): 974.5 | throughput (samples/sec/per_device): 12.314 | learning rate: 1.961395E-06 | global batch size:    96 | action loss: 1.519782E-01 | loss scale: 1.0 | grad norm: 0.466446 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:49][INFO] iteration      874/    1000 | consumed samples:        83904 | elapsed time per iteration (ms): 973.2 | throughput (samples/sec/per_device): 12.331 | learning rate: 1.946516E-06 | global batch size:    96 | action loss: 1.412346E-01 | loss scale: 1.0 | grad norm: 0.541975 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:50][INFO] iteration      875/    1000 | consumed samples:        84000 | elapsed time per iteration (ms): 1037.2 | throughput (samples/sec/per_device): 11.569 | learning rate: 1.931748E-06 | global batch size:    96 | action loss: 1.337897E-01 | loss scale: 1.0 | grad norm: 0.435363 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:51][INFO] iteration      876/    1000 | consumed samples:        84096 | elapsed time per iteration (ms): 975.2 | throughput (samples/sec/per_device): 12.305 | learning rate: 1.917092E-06 | global batch size:    96 | action loss: 1.579060E-01 | loss scale: 1.0 | grad norm: 0.473369 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:52][INFO] iteration      877/    1000 | consumed samples:        84192 | elapsed time per iteration (ms): 976.0 | throughput (samples/sec/per_device): 12.295 | learning rate: 1.902548E-06 | global batch size:    96 | action loss: 1.423225E-01 | loss scale: 1.0 | grad norm: 0.404981 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:53][INFO] iteration      878/    1000 | consumed samples:        84288 | elapsed time per iteration (ms): 973.7 | throughput (samples/sec/per_device): 12.325 | learning rate: 1.888115E-06 | global batch size:    96 | action loss: 1.450122E-01 | loss scale: 1.0 | grad norm: 0.458056 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:54][INFO] iteration      879/    1000 | consumed samples:        84384 | elapsed time per iteration (ms): 974.1 | throughput (samples/sec/per_device): 12.319 | learning rate: 1.873794E-06 | global batch size:    96 | action loss: 1.484560E-01 | loss scale: 1.0 | grad norm: 0.572602 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:55][INFO] iteration      880/    1000 | consumed samples:        84480 | elapsed time per iteration (ms): 981.1 | throughput (samples/sec/per_device): 12.232 | learning rate: 1.859585E-06 | global batch size:    96 | action loss: 1.486005E-01 | loss scale: 1.0 | grad norm: 0.533576 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:55][INFO] max time across ranks (ms):
    forward-backward................................: 851.17
    forward-compute.................................: 277.11
    backward-compute................................: 573.40
    batch-generator.................................: 1.47
    nan-grad-cleanup................................: 12.84
    grad-clip.......................................: 32.25
    optimizer.......................................: 82.92
    optimizer-inner-step............................: 82.76
    optimizer-scheduler-step........................: 0.06
    optimizer-zero-grad.............................: 0.83
[2026-08-24 01:30:56][INFO] iteration      881/    1000 | consumed samples:        84576 | elapsed time per iteration (ms): 975.4 | throughput (samples/sec/per_device): 12.303 | learning rate: 1.845488E-06 | global batch size:    96 | action loss: 1.623282E-01 | loss scale: 1.0 | grad norm: 0.585819 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:57][INFO] iteration      882/    1000 | consumed samples:        84672 | elapsed time per iteration (ms): 973.6 | throughput (samples/sec/per_device): 12.326 | learning rate: 1.831504E-06 | global batch size:    96 | action loss: 1.578323E-01 | loss scale: 1.0 | grad norm: 0.530081 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:58][INFO] iteration      883/    1000 | consumed samples:        84768 | elapsed time per iteration (ms): 974.5 | throughput (samples/sec/per_device): 12.314 | learning rate: 1.817632E-06 | global batch size:    96 | action loss: 1.440274E-01 | loss scale: 1.0 | grad norm: 0.429897 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:59][INFO] iteration      884/    1000 | consumed samples:        84864 | elapsed time per iteration (ms): 975.3 | throughput (samples/sec/per_device): 12.304 | learning rate: 1.803872E-06 | global batch size:    96 | action loss: 1.215416E-01 | loss scale: 1.0 | grad norm: 0.515329 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:30:59][INFO] iteration      885/    1000 | consumed samples:        84960 | elapsed time per iteration (ms): 975.6 | throughput (samples/sec/per_device): 12.301 | learning rate: 1.790226E-06 | global batch size:    96 | action loss: 1.504158E-01 | loss scale: 1.0 | grad norm: 0.491238 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:00][INFO] iteration      886/    1000 | consumed samples:        85056 | elapsed time per iteration (ms): 975.7 | throughput (samples/sec/per_device): 12.299 | learning rate: 1.776692E-06 | global batch size:    96 | action loss: 1.953209E-01 | loss scale: 1.0 | grad norm: 0.426689 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:01][INFO] iteration      887/    1000 | consumed samples:        85152 | elapsed time per iteration (ms): 975.4 | throughput (samples/sec/per_device): 12.303 | learning rate: 1.763271E-06 | global batch size:    96 | action loss: 1.711547E-01 | loss scale: 1.0 | grad norm: 0.647238 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:02][INFO] iteration      888/    1000 | consumed samples:        85248 | elapsed time per iteration (ms): 976.5 | throughput (samples/sec/per_device): 12.288 | learning rate: 1.749964E-06 | global batch size:    96 | action loss: 1.672810E-01 | loss scale: 1.0 | grad norm: 0.578610 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:03][INFO] iteration      889/    1000 | consumed samples:        85344 | elapsed time per iteration (ms): 974.3 | throughput (samples/sec/per_device): 12.316 | learning rate: 1.736769E-06 | global batch size:    96 | action loss: 1.274683E-01 | loss scale: 1.0 | grad norm: 0.424533 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:04][INFO] iteration      890/    1000 | consumed samples:        85440 | elapsed time per iteration (ms): 974.3 | throughput (samples/sec/per_device): 12.316 | learning rate: 1.723689E-06 | global batch size:    96 | action loss: 1.382272E-01 | loss scale: 1.0 | grad norm: 0.404101 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:05][INFO] iteration      891/    1000 | consumed samples:        85536 | elapsed time per iteration (ms): 977.1 | throughput (samples/sec/per_device): 12.281 | learning rate: 1.710721E-06 | global batch size:    96 | action loss: 1.434025E-01 | loss scale: 1.0 | grad norm: 0.493741 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:06][INFO] iteration      892/    1000 | consumed samples:        85632 | elapsed time per iteration (ms): 974.3 | throughput (samples/sec/per_device): 12.317 | learning rate: 1.697868E-06 | global batch size:    96 | action loss: 1.559855E-01 | loss scale: 1.0 | grad norm: 0.506239 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:07][INFO] iteration      893/    1000 | consumed samples:        85728 | elapsed time per iteration (ms): 973.8 | throughput (samples/sec/per_device): 12.323 | learning rate: 1.685128E-06 | global batch size:    96 | action loss: 1.498491E-01 | loss scale: 1.0 | grad norm: 0.607940 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:08][INFO] iteration      894/    1000 | consumed samples:        85824 | elapsed time per iteration (ms): 974.1 | throughput (samples/sec/per_device): 12.319 | learning rate: 1.672502E-06 | global batch size:    96 | action loss: 1.239683E-01 | loss scale: 1.0 | grad norm: 0.467511 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:09][INFO] iteration      895/    1000 | consumed samples:        85920 | elapsed time per iteration (ms): 974.2 | throughput (samples/sec/per_device): 12.318 | learning rate: 1.659990E-06 | global batch size:    96 | action loss: 1.385133E-01 | loss scale: 1.0 | grad norm: 0.572693 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:10][INFO] iteration      896/    1000 | consumed samples:        86016 | elapsed time per iteration (ms): 973.9 | throughput (samples/sec/per_device): 12.322 | learning rate: 1.647593E-06 | global batch size:    96 | action loss: 1.483748E-01 | loss scale: 1.0 | grad norm: 0.474061 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:11][INFO] iteration      897/    1000 | consumed samples:        86112 | elapsed time per iteration (ms): 977.0 | throughput (samples/sec/per_device): 12.282 | learning rate: 1.635309E-06 | global batch size:    96 | action loss: 1.762122E-01 | loss scale: 1.0 | grad norm: 0.521697 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:12][INFO] iteration      898/    1000 | consumed samples:        86208 | elapsed time per iteration (ms): 975.6 | throughput (samples/sec/per_device): 12.300 | learning rate: 1.623140E-06 | global batch size:    96 | action loss: 1.474928E-01 | loss scale: 1.0 | grad norm: 0.492244 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:13][INFO] iteration      899/    1000 | consumed samples:        86304 | elapsed time per iteration (ms): 975.0 | throughput (samples/sec/per_device): 12.308 | learning rate: 1.611086E-06 | global batch size:    96 | action loss: 1.412029E-01 | loss scale: 1.0 | grad norm: 0.456582 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:14][INFO] iteration      900/    1000 | consumed samples:        86400 | elapsed time per iteration (ms): 1050.5 | throughput (samples/sec/per_device): 11.423 | learning rate: 1.599147E-06 | global batch size:    96 | action loss: 1.478628E-01 | loss scale: 1.0 | grad norm: 0.485491 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:14][INFO] max time across ranks (ms):
    forward-backward................................: 851.72
    forward-compute.................................: 277.14
    backward-compute................................: 573.76
    batch-generator.................................: 1.53
    nan-grad-cleanup................................: 12.96
    grad-clip.......................................: 32.93
    optimizer.......................................: 84.68
    optimizer-inner-step............................: 84.57
    optimizer-scheduler-step........................: 0.06
    optimizer-zero-grad.............................: 0.74
[2026-08-24 01:31:15][INFO] iteration      901/    1000 | consumed samples:        86496 | elapsed time per iteration (ms): 975.0 | throughput (samples/sec/per_device): 12.308 | learning rate: 1.587322E-06 | global batch size:    96 | action loss: 1.493000E-01 | loss scale: 1.0 | grad norm: 0.529162 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:16][INFO] iteration      902/    1000 | consumed samples:        86592 | elapsed time per iteration (ms): 974.8 | throughput (samples/sec/per_device): 12.310 | learning rate: 1.575612E-06 | global batch size:    96 | action loss: 1.717385E-01 | loss scale: 1.0 | grad norm: 0.744619 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:17][INFO] iteration      903/    1000 | consumed samples:        86688 | elapsed time per iteration (ms): 975.7 | throughput (samples/sec/per_device): 12.299 | learning rate: 1.564017E-06 | global batch size:    96 | action loss: 1.352657E-01 | loss scale: 1.0 | grad norm: 0.517490 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:18][INFO] iteration      904/    1000 | consumed samples:        86784 | elapsed time per iteration (ms): 975.2 | throughput (samples/sec/per_device): 12.306 | learning rate: 1.552537E-06 | global batch size:    96 | action loss: 1.824572E-01 | loss scale: 1.0 | grad norm: 0.545082 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:19][INFO] iteration      905/    1000 | consumed samples:        86880 | elapsed time per iteration (ms): 974.5 | throughput (samples/sec/per_device): 12.314 | learning rate: 1.541173E-06 | global batch size:    96 | action loss: 1.582520E-01 | loss scale: 1.0 | grad norm: 0.588041 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:20][INFO] iteration      906/    1000 | consumed samples:        86976 | elapsed time per iteration (ms): 975.6 | throughput (samples/sec/per_device): 12.300 | learning rate: 1.529924E-06 | global batch size:    96 | action loss: 1.656485E-01 | loss scale: 1.0 | grad norm: 0.516725 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:21][INFO] iteration      907/    1000 | consumed samples:        87072 | elapsed time per iteration (ms): 973.5 | throughput (samples/sec/per_device): 12.327 | learning rate: 1.518791E-06 | global batch size:    96 | action loss: 1.473513E-01 | loss scale: 1.0 | grad norm: 0.447747 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:22][INFO] iteration      908/    1000 | consumed samples:        87168 | elapsed time per iteration (ms): 973.9 | throughput (samples/sec/per_device): 12.322 | learning rate: 1.507773E-06 | global batch size:    96 | action loss: 1.204072E-01 | loss scale: 1.0 | grad norm: 0.410428 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:23][INFO] iteration      909/    1000 | consumed samples:        87264 | elapsed time per iteration (ms): 973.3 | throughput (samples/sec/per_device): 12.329 | learning rate: 1.496871E-06 | global batch size:    96 | action loss: 1.504362E-01 | loss scale: 1.0 | grad norm: 0.531449 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:24][INFO] iteration      910/    1000 | consumed samples:        87360 | elapsed time per iteration (ms): 972.9 | throughput (samples/sec/per_device): 12.334 | learning rate: 1.486084E-06 | global batch size:    96 | action loss: 1.572930E-01 | loss scale: 1.0 | grad norm: 0.485079 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:25][INFO] iteration      911/    1000 | consumed samples:        87456 | elapsed time per iteration (ms): 975.5 | throughput (samples/sec/per_device): 12.301 | learning rate: 1.475414E-06 | global batch size:    96 | action loss: 1.513376E-01 | loss scale: 1.0 | grad norm: 0.511361 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:26][INFO] iteration      912/    1000 | consumed samples:        87552 | elapsed time per iteration (ms): 984.1 | throughput (samples/sec/per_device): 12.194 | learning rate: 1.464860E-06 | global batch size:    96 | action loss: 1.718181E-01 | loss scale: 1.0 | grad norm: 0.416018 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:27][INFO] iteration      913/    1000 | consumed samples:        87648 | elapsed time per iteration (ms): 982.6 | throughput (samples/sec/per_device): 12.213 | learning rate: 1.454421E-06 | global batch size:    96 | action loss: 1.598605E-01 | loss scale: 1.0 | grad norm: 0.576700 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:28][INFO] iteration      914/    1000 | consumed samples:        87744 | elapsed time per iteration (ms): 973.4 | throughput (samples/sec/per_device): 12.328 | learning rate: 1.444100E-06 | global batch size:    96 | action loss: 1.243290E-01 | loss scale: 1.0 | grad norm: 0.460734 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:29][INFO] iteration      915/    1000 | consumed samples:        87840 | elapsed time per iteration (ms): 974.7 | throughput (samples/sec/per_device): 12.311 | learning rate: 1.433894E-06 | global batch size:    96 | action loss: 1.462597E-01 | loss scale: 1.0 | grad norm: 0.476517 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:30][INFO] iteration      916/    1000 | consumed samples:        87936 | elapsed time per iteration (ms): 975.8 | throughput (samples/sec/per_device): 12.298 | learning rate: 1.423805E-06 | global batch size:    96 | action loss: 1.758143E-01 | loss scale: 1.0 | grad norm: 0.502602 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:31][INFO] iteration      917/    1000 | consumed samples:        88032 | elapsed time per iteration (ms): 973.2 | throughput (samples/sec/per_device): 12.331 | learning rate: 1.413833E-06 | global batch size:    96 | action loss: 1.478622E-01 | loss scale: 1.0 | grad norm: 0.509181 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:32][INFO] iteration      918/    1000 | consumed samples:        88128 | elapsed time per iteration (ms): 972.8 | throughput (samples/sec/per_device): 12.336 | learning rate: 1.403977E-06 | global batch size:    96 | action loss: 1.752090E-01 | loss scale: 1.0 | grad norm: 0.473503 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:33][INFO] iteration      919/    1000 | consumed samples:        88224 | elapsed time per iteration (ms): 972.9 | throughput (samples/sec/per_device): 12.334 | learning rate: 1.394238E-06 | global batch size:    96 | action loss: 1.508126E-01 | loss scale: 1.0 | grad norm: 0.574113 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:34][INFO] iteration      920/    1000 | consumed samples:        88320 | elapsed time per iteration (ms): 983.2 | throughput (samples/sec/per_device): 12.205 | learning rate: 1.384616E-06 | global batch size:    96 | action loss: 1.281771E-01 | loss scale: 1.0 | grad norm: 0.472784 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:34][INFO] max time across ranks (ms):
    forward-backward................................: 852.18
    forward-compute.................................: 276.87
    backward-compute................................: 574.48
    batch-generator.................................: 1.41
    nan-grad-cleanup................................: 12.86
    grad-clip.......................................: 33.04
    optimizer.......................................: 83.57
    optimizer-inner-step............................: 83.47
    optimizer-scheduler-step........................: 0.07
    optimizer-zero-grad.............................: 0.77
[2026-08-24 01:31:35][INFO] iteration      921/    1000 | consumed samples:        88416 | elapsed time per iteration (ms): 973.8 | throughput (samples/sec/per_device): 12.322 | learning rate: 1.375110E-06 | global batch size:    96 | action loss: 1.606788E-01 | loss scale: 1.0 | grad norm: 0.528074 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:36][INFO] iteration      922/    1000 | consumed samples:        88512 | elapsed time per iteration (ms): 974.3 | throughput (samples/sec/per_device): 12.316 | learning rate: 1.365722E-06 | global batch size:    96 | action loss: 1.561463E-01 | loss scale: 1.0 | grad norm: 0.569871 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:37][INFO] iteration      923/    1000 | consumed samples:        88608 | elapsed time per iteration (ms): 974.4 | throughput (samples/sec/per_device): 12.315 | learning rate: 1.356451E-06 | global batch size:    96 | action loss: 2.020811E-01 | loss scale: 1.0 | grad norm: 0.689541 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:38][INFO] iteration      924/    1000 | consumed samples:        88704 | elapsed time per iteration (ms): 972.7 | throughput (samples/sec/per_device): 12.337 | learning rate: 1.347298E-06 | global batch size:    96 | action loss: 1.484208E-01 | loss scale: 1.0 | grad norm: 0.388085 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:39][INFO] iteration      925/    1000 | consumed samples:        88800 | elapsed time per iteration (ms): 1032.6 | throughput (samples/sec/per_device): 11.621 | learning rate: 1.338261E-06 | global batch size:    96 | action loss: 1.337134E-01 | loss scale: 1.0 | grad norm: 0.516412 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:40][INFO] iteration      926/    1000 | consumed samples:        88896 | elapsed time per iteration (ms): 974.4 | throughput (samples/sec/per_device): 12.316 | learning rate: 1.329342E-06 | global batch size:    96 | action loss: 1.392083E-01 | loss scale: 1.0 | grad norm: 0.453837 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:41][INFO] iteration      927/    1000 | consumed samples:        88992 | elapsed time per iteration (ms): 973.9 | throughput (samples/sec/per_device): 12.321 | learning rate: 1.320541E-06 | global batch size:    96 | action loss: 1.462092E-01 | loss scale: 1.0 | grad norm: 0.567078 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:42][INFO] iteration      928/    1000 | consumed samples:        89088 | elapsed time per iteration (ms): 974.0 | throughput (samples/sec/per_device): 12.320 | learning rate: 1.311857E-06 | global batch size:    96 | action loss: 1.530098E-01 | loss scale: 1.0 | grad norm: 0.579228 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:43][INFO] iteration      929/    1000 | consumed samples:        89184 | elapsed time per iteration (ms): 1048.8 | throughput (samples/sec/per_device): 11.442 | learning rate: 1.303291E-06 | global batch size:    96 | action loss: 1.685595E-01 | loss scale: 1.0 | grad norm: 0.512295 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:44][INFO] iteration      930/    1000 | consumed samples:        89280 | elapsed time per iteration (ms): 973.6 | throughput (samples/sec/per_device): 12.326 | learning rate: 1.294843E-06 | global batch size:    96 | action loss: 1.612849E-01 | loss scale: 1.0 | grad norm: 0.542468 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:45][INFO] iteration      931/    1000 | consumed samples:        89376 | elapsed time per iteration (ms): 974.9 | throughput (samples/sec/per_device): 12.309 | learning rate: 1.286512E-06 | global batch size:    96 | action loss: 1.680567E-01 | loss scale: 1.0 | grad norm: 0.474942 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:46][INFO] iteration      932/    1000 | consumed samples:        89472 | elapsed time per iteration (ms): 978.0 | throughput (samples/sec/per_device): 12.270 | learning rate: 1.278300E-06 | global batch size:    96 | action loss: 1.430659E-01 | loss scale: 1.0 | grad norm: 0.518215 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:47][INFO] iteration      933/    1000 | consumed samples:        89568 | elapsed time per iteration (ms): 978.4 | throughput (samples/sec/per_device): 12.265 | learning rate: 1.270205E-06 | global batch size:    96 | action loss: 1.387125E-01 | loss scale: 1.0 | grad norm: 0.462653 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:48][INFO] iteration      934/    1000 | consumed samples:        89664 | elapsed time per iteration (ms): 974.1 | throughput (samples/sec/per_device): 12.319 | learning rate: 1.262229E-06 | global batch size:    96 | action loss: 1.348097E-01 | loss scale: 1.0 | grad norm: 0.504540 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:49][INFO] iteration      935/    1000 | consumed samples:        89760 | elapsed time per iteration (ms): 973.8 | throughput (samples/sec/per_device): 12.323 | learning rate: 1.254371E-06 | global batch size:    96 | action loss: 1.581218E-01 | loss scale: 1.0 | grad norm: 0.503077 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:49][INFO] iteration      936/    1000 | consumed samples:        89856 | elapsed time per iteration (ms): 973.6 | throughput (samples/sec/per_device): 12.326 | learning rate: 1.246631E-06 | global batch size:    96 | action loss: 1.579750E-01 | loss scale: 1.0 | grad norm: 0.515546 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:50][INFO] iteration      937/    1000 | consumed samples:        89952 | elapsed time per iteration (ms): 974.0 | throughput (samples/sec/per_device): 12.320 | learning rate: 1.239009E-06 | global batch size:    96 | action loss: 2.090034E-01 | loss scale: 1.0 | grad norm: 0.452121 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:51][INFO] iteration      938/    1000 | consumed samples:        90048 | elapsed time per iteration (ms): 972.8 | throughput (samples/sec/per_device): 12.335 | learning rate: 1.231506E-06 | global batch size:    96 | action loss: 1.726434E-01 | loss scale: 1.0 | grad norm: 0.431386 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:52][INFO] iteration      939/    1000 | consumed samples:        90144 | elapsed time per iteration (ms): 973.0 | throughput (samples/sec/per_device): 12.333 | learning rate: 1.224122E-06 | global batch size:    96 | action loss: 1.638255E-01 | loss scale: 1.0 | grad norm: 0.519486 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:53][INFO] iteration      940/    1000 | consumed samples:        90240 | elapsed time per iteration (ms): 981.6 | throughput (samples/sec/per_device): 12.225 | learning rate: 1.216856E-06 | global batch size:    96 | action loss: 1.606169E-01 | loss scale: 1.0 | grad norm: 0.560817 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:53][INFO] max time across ranks (ms):
    forward-backward................................: 850.98
    forward-compute.................................: 276.79
    backward-compute................................: 572.77
    batch-generator.................................: 1.49
    nan-grad-cleanup................................: 12.79
    grad-clip.......................................: 32.46
    optimizer.......................................: 83.35
    optimizer-inner-step............................: 83.20
    optimizer-scheduler-step........................: 0.05
    optimizer-zero-grad.............................: 0.77
[2026-08-24 01:31:54][INFO] iteration      941/    1000 | consumed samples:        90336 | elapsed time per iteration (ms): 977.6 | throughput (samples/sec/per_device): 12.275 | learning rate: 1.209708E-06 | global batch size:    96 | action loss: 1.397016E-01 | loss scale: 1.0 | grad norm: 0.608158 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:55][INFO] iteration      942/    1000 | consumed samples:        90432 | elapsed time per iteration (ms): 974.4 | throughput (samples/sec/per_device): 12.315 | learning rate: 1.202680E-06 | global batch size:    96 | action loss: 1.971759E-01 | loss scale: 1.0 | grad norm: 0.591782 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:56][INFO] iteration      943/    1000 | consumed samples:        90528 | elapsed time per iteration (ms): 974.0 | throughput (samples/sec/per_device): 12.320 | learning rate: 1.195770E-06 | global batch size:    96 | action loss: 1.493251E-01 | loss scale: 1.0 | grad norm: 0.454569 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:57][INFO] iteration      944/    1000 | consumed samples:        90624 | elapsed time per iteration (ms): 974.2 | throughput (samples/sec/per_device): 12.318 | learning rate: 1.188979E-06 | global batch size:    96 | action loss: 1.342410E-01 | loss scale: 1.0 | grad norm: 0.474766 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:58][INFO] iteration      945/    1000 | consumed samples:        90720 | elapsed time per iteration (ms): 972.6 | throughput (samples/sec/per_device): 12.338 | learning rate: 1.182307E-06 | global batch size:    96 | action loss: 1.297649E-01 | loss scale: 1.0 | grad norm: 0.497786 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:31:59][INFO] iteration      946/    1000 | consumed samples:        90816 | elapsed time per iteration (ms): 974.1 | throughput (samples/sec/per_device): 12.320 | learning rate: 1.175754E-06 | global batch size:    96 | action loss: 1.556107E-01 | loss scale: 1.0 | grad norm: 0.569363 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:00][INFO] iteration      947/    1000 | consumed samples:        90912 | elapsed time per iteration (ms): 973.9 | throughput (samples/sec/per_device): 12.321 | learning rate: 1.169320E-06 | global batch size:    96 | action loss: 1.379257E-01 | loss scale: 1.0 | grad norm: 0.485174 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:01][INFO] iteration      948/    1000 | consumed samples:        91008 | elapsed time per iteration (ms): 975.2 | throughput (samples/sec/per_device): 12.305 | learning rate: 1.163005E-06 | global batch size:    96 | action loss: 1.427971E-01 | loss scale: 1.0 | grad norm: 0.396209 | number of skipped iterations:   0 | number of nan iterations:   0 |
